date;time;price;q;direction
19/09/2003;171601;136.7;973;-1
19/09/2003;171603;136.7;102;1
19/09/2003;171614;136.7;28;1
19/09/2003;171621;136.7;1000;1
19/09/2003;171622;136.7;4;1
19/09/2003;171653;136.6;4974;-1
19/09/2003;171656;136.6;489;-1
19/09/2003;171658;136.7;132;1
19/09/2003;171658;136.6;882;-1
19/09/2003;171703;136.6;100;-1
19/09/2003;171710;136.6;392;-1
19/09/2003;171711;136.6;3336;-1
19/09/2003;171739;136.5;2000;-1
19/09/2003;171744;136.6;500;1
19/09/2003;171748;136.5;140;-1
19/09/2003;171751;136.5;35;-1
19/09/2003;171752;136.5;1000;-1
19/09/2003;171752;136.5;245;-1
19/09/2003;171753;136.5;1000;-1
19/09/2003;171753;136.5;1370;-1
19/09/2003;171755;136.4;3561;-1
19/09/2003;171758;136.5;333;1
19/09/2003;171807;136.4;349;-1
19/09/2003;171813;136.4;860;-1
19/09/2003;171817;136.5;741;1
19/09/2003;171819;136.4;137;-1
19/09/2003;171820;136.5;741;1
19/09/2003;171825;136.4;769;-1
19/09/2003;171832;136.5;1000;1
19/09/2003;171834;136.4;8;-1
19/09/2003;171835;136.4;784;-1
19/09/2003;171840;136.4;315;-1
19/09/2003;171840;136.4;1258;-1
19/09/2003;171841;136.4;315;1
19/09/2003;171842;136.4;3000;1
19/09/2003;171842;136.4;2226;1
19/09/2003;171843;136.4;400;1
19/09/2003;171843;136.4;840;1
19/09/2003;171843;136.3;783;-1
19/09/2003;171843;136.4;500;-1
19/09/2003;171844;136.4;40;-1
19/09/2003;171845;136.4;500;-1
19/09/2003;171845;136.4;455;-1
19/09/2003;171846;136.4;1000;1
19/09/2003;171846;136.4;301;1
19/09/2003;171846;136.4;91;-1
19/09/2003;171851;136.4;455;-1
19/09/2003;171851;136.4;244;-1
19/09/2003;171853;136.3;823;-1
19/09/2003;171854;136.4;479;1
19/09/2003;171854;136.4;98;1
19/09/2003;171855;136.33607;1070;-1
19/09/2003;171859;136.3;600;-1
19/09/2003;171904;136.4;1000;1
19/09/2003;171905;136.4;500;1
19/09/2003;171905;136.3;15;-1
19/09/2003;171908;136.3;706;-1
19/09/2003;171909;136.3;657;-1
19/09/2003;171915;136.4;116;1
19/09/2003;171916;136.4;1000;1
19/09/2003;171917;136.3;105;-1
19/09/2003;171919;136.3;245;-1
19/09/2003;171919;136.3;966;-1
19/09/2003;171929;136.4;1000;1
19/09/2003;171932;136.3;245;-1
19/09/2003;171935;136.3;241;-1
19/09/2003;171936;136.3;1561;-1
19/09/2003;171937;136.3;781;-1
19/09/2003;171938;136.3;280;-1
19/09/2003;171940;136.4;630;1
19/09/2003;171940;136.3;2500;-1
19/09/2003;171941;136.3;221;-1
19/09/2003;171943;136.3;100;1
19/09/2003;171945;136.2;88;-1
19/09/2003;171946;136.3;1000;1
19/09/2003;171947;136.2;600;-1
19/09/2003;171948;136.2;337;-1
19/09/2003;171948;136.2;469;-1
19/09/2003;171948;136.2;831;-1
19/09/2003;171952;136.3;25;1
19/09/2003;171952;136.2;49;-1
19/09/2003;171953;136.3;237;1
19/09/2003;171956;136.3;252;1
19/09/2003;171957;136.3;100;1
19/09/2003;172001;136.3;100;1
19/09/2003;172001;136.3;200;1
19/09/2003;172002;136.3;1871;1
19/09/2003;172002;136.4;120;1
19/09/2003;172003;136.4;1000;1
19/09/2003;172003;136.3;200;-1
19/09/2003;172004;136.3;194;-1
19/09/2003;172006;136.4;136;1
19/09/2003;172010;136.4;25;1
19/09/2003;172015;136.4;2500;1
19/09/2003;172015;136.4;100;1
19/09/2003;172016;136.4;1000;1
19/09/2003;172017;136.4;2000;1
19/09/2003;172019;136.4;1000;1
19/09/2003;172019;136.4;503;1
19/09/2003;172019;136.4;500;-1
19/09/2003;172020;136.4;506;-1
19/09/2003;172030;136.5;1000;1
19/09/2003;172046;136.5;5000;1
19/09/2003;172046;136.4;500;-1
19/09/2003;172048;136.5;1000;1
19/09/2003;172049;136.5;18;1
19/09/2003;172102;136.5;1000;1
19/09/2003;172102;136.4;60;-1
19/09/2003;172114;136.4;104;-1
19/09/2003;172116;136.5;1000;1
19/09/2003;172117;136.5;1734;1
19/09/2003;172121;136.5;100;1
19/09/2003;172128;136.5;1000;1
19/09/2003;172131;136.4;1272;-1
19/09/2003;172134;136.5;100;1
19/09/2003;172136;136.4;1165;-1
19/09/2003;172138;136.4;1263;-1
19/09/2003;172142;136.4;68;-1
19/09/2003;172143;136.5;1000;1
19/09/2003;172144;136.4;15;-1
19/09/2003;172147;136.4;3299;-1
19/09/2003;172148;136.4;1211;1
19/09/2003;172151;136.4;600;1
19/09/2003;172153;136.3;10;-1
19/09/2003;172157;136.3;409;-1
19/09/2003;172204;136.4;1000;1
19/09/2003;172211;136.3;1358;-1
19/09/2003;172216;136.4;1700;1
19/09/2003;172219;136.4;1000;1
19/09/2003;172232;136.3;198;-1
19/09/2003;172232;136.3;400;-1
19/09/2003;172233;136.3;1338;-1
19/09/2003;172234;136.4;1000;1
19/09/2003;172234;136.3;2272;-1
19/09/2003;172236;136.3544;500;1
19/09/2003;172243;136.2;146;-1
19/09/2003;172243;136.2;634;-1
19/09/2003;172245;136.3;1000;1
19/09/2003;172246;136.3664;1000;1
19/09/2003;172246;136.2;884;-1
19/09/2003;172247;136.2055;946;-1
19/09/2003;172252;136.3;200;1
19/09/2003;172253;136.3;106;1
19/09/2003;172255;136.4;1483;1
19/09/2003;172259;136.4;1000;1
19/09/2003;172302;136.4;5;1
19/09/2003;172303;136.4;100;1
19/09/2003;172306;136.4;1000;1
19/09/2003;172306;136.3;903;-1
19/09/2003;172307;136.3;44;-1
19/09/2003;172307;136.3;15;-1
19/09/2003;172311;136.4186;1000;1
19/09/2003;172318;136.5;8593;1
19/09/2003;172319;136.3;250;-1
19/09/2003;172322;136.30931;1612;-1
19/09/2003;172324;136.5;2839;1
19/09/2003;172326;136.6;63;1
19/09/2003;172329;136.6;1000;1
19/09/2003;172333;136.6;5000;1
19/09/2003;172334;136.5;36;1
19/09/2003;172336;136.54287;3000;1
19/09/2003;172337;136.4;2000;-1
19/09/2003;172344;136.6;5000;1
19/09/2003;172348;136.5;1123;-1
19/09/2003;172348;136.5;80;-1
19/09/2003;172350;136.5;100;-1
19/09/2003;172351;136.5;100;-1
19/09/2003;172353;136.6;4000;1
19/09/2003;172353;136.5;1000;-1
19/09/2003;172359;136.6;6463;1
19/09/2003;172359;136.5;150;-1
19/09/2003;172359;136.5;159;-1
19/09/2003;172401;136.6;1898;1
19/09/2003;172404;136.7;2500;1
19/09/2003;172407;136.7;4000;1
19/09/2003;172413;136.7;1102;1
19/09/2003;172421;136.7;1000;-1
19/09/2003;172424;136.8;5000;1
19/09/2003;172432;136.6;12;-1
19/09/2003;172436;136.8;6000;1
19/09/2003;172438;136.8;144;-1
19/09/2003;172439;136.8;500;-1
19/09/2003;172439;136.8;500;-1
19/09/2003;172440;136.8;50;-1
19/09/2003;172441;136.9;2500;1
19/09/2003;172443;136.9;517;1
19/09/2003;172443;136.9;1060;1
19/09/2003;172443;136.8;1000;-1
19/09/2003;172446;136.8;398;-1
19/09/2003;172447;136.7;45;-1
19/09/2003;172450;136.7;195;-1
19/09/2003;172451;136.7;1860;-1
19/09/2003;172452;136.79289;9000;1
19/09/2003;172459;136.7;280;1
